"day","symbol","asset_type","open","high","low","close","volume"
"2024-10-22","PG","stock","63.79","62.96","62.99","63.79","1478573"
"2024-10-22","V","stock","181.32","177.77","177.91","181.32","459570"
"2024-10-21","BTC","crypto","59916.71000000","65708.49000000","58723.51000000","61214.60000000","1377025"
"2024-10-21","COST","stock","565.17","559.30","562.11","568.19","5681794"
"2024-10-21","ETH","crypto","2281.19000000","2641.95000000","2281.19000000","2499.50000000","3347879"
"2024-10-21","JNJ","stock","283.65","274.99","282.48","288.53","3152511"
"2024-10-21","MSFT","stock","170.84","164.06","164.68","170.84","6031406"
"2024-10-21","PG","stock","64.55","63.60","63.93","64.55","1863945"
"2024-10-21","V","stock","184.72","180.28","180.35","184.72","6717851"
"2024-10-18","BTC","crypto","50137.82000000","55707.04000000","50137.82000000","54930.16000000","1330713"
"2024-10-18","COST","stock","556.01","556.01","566.19","568.42","2301600"
"2024-10-18","ETH","crypto","2568.96000000","2665.01000000","2528.54000000","2582.41000000","1381701"
"2024-10-18","JNJ","stock","290.78","283.88","283.91","290.78","1059255"
"2024-10-18","MSFT","stock","174.81","169.00","170.43","174.81","189141"
"2024-10-18","PG","stock","64.25","64.25","64.80","64.83","2426243"
"2024-10-18","V","stock","186.32","181.62","183.13","186.32","247681"
"2024-10-17","BTC","crypto","47362.56000000","51322.13000000","44378.41000000","49944.34000000","2726985"
"2024-10-17","COST","stock","563.69","552.87","555.50","563.69","1119505"
"2024-10-17","ETH","crypto","2623.10000000","2783.79000000","2567.39000000","2646.35000000","5859072"
"2024-10-17","JNJ","stock","286.07","286.07","293.55","301.55","2749205"
"2024-10-17","MSFT","stock","170.10","170.10","175.81","177.27","4994415"
"2024-10-17","PG","stock","65.13","64.12","64.33","65.13","1355183"
"2024-10-17","V","stock","188.16","184.49","187.00","189.27","9136446"
"2024-10-16","BTC","crypto","47332.42000000","50813.41000000","43327.96000000","46611.75000000","18921159"
"2024-10-16","COST","stock","556.79","556.79","563.26","572.09","1676936"
"2024-10-16","ETH","crypto","2680.57000000","2747.19000000","2481.46000000","2593.63000000","585496"
"2024-10-16","JNJ","stock","290.91","284.77","287.15","290.91","1882216"
"2024-10-16","MSFT","stock","171.33","169.11","170.17","171.33","1411111"
"2024-10-16","PG","stock","65.69","64.84","64.97","65.69","1121152"
"2024-10-16","V","stock","181.21","181.21","188.71","189.31","5637286"
"2024-10-15","BTC","crypto","45898.39000000","48843.23000000","40966.01000000","47779.64000000","1677868"
"2024-10-15","COST","stock","557.59","557.56","557.70","559.73","6885805"
"2024-10-15","ETH","crypto","2931.21000000","2931.21000000","2660.28000000","2680.25000000","2560870"
"2024-10-15","JNJ","stock","292.79","286.73","289.46","295.06","3261075"
"2024-10-15","MSFT","stock","170.31","170.31","170.79","171.01","1582715"
"2024-10-15","PG","stock","67.01","65.72","66.00","67.01","14690185"
"2024-10-15","V","stock","183.21","178.13","181.07","184.42","8963193"
"2024-10-14","BTC","crypto","46341.11000000","46829.01000000","41773.15000000","45179.88000000","625583"
"2024-10-14","COST","stock","574.19","556.64","556.84","574.19","1625907"
"2024-10-14","ETH","crypto","2946.21000000","2996.53000000","2761.67000000","2933.01000000","3822247"
"2024-10-14","JNJ","stock","286.09","286.09","290.44","290.96","5877808"
"2024-10-14","MSFT","stock","163.98","163.98","169.40","173.27","8477795"
"2024-10-14","PG","stock","67.35","66.73","67.17","67.39","2283796"
"2024-10-14","V","stock","185.51","177.53","181.89","185.71","2354570"
"2024-10-11","BTC","crypto","47708.38000000","47708.38000000","43373.90000000","45887.14000000","1587136"
"2024-10-11","COST","stock","561.23","561.23","573.16","574.38","6872913"
"2024-10-11","ETH","crypto","3119.85000000","3248.96000000","2937.62000000","2940.47000000","500495"
"2024-10-11","JNJ","stock","289.95","288.55","288.79","289.95","20697853"
"2024-10-11","MSFT","stock","162.96","162.44","162.90","163.39","6593645"
"2024-10-11","PG","stock","67.36","67.26","67.44","67.49","8737789"
"2024-10-11","V","stock","193.15","184.37","185.68","193.15","2219472"
"2024-10-10","BTC","crypto","47212.83000000","50315.94000000","45218.39000000","47237.46000000","1055642"
"2024-10-10","COST","stock","560.69","560.69","561.21","561.35","31921079"
"2024-10-10","ETH","crypto","2967.05000000","3098.48000000","2890.90000000","3093.43000000","1007904"
"2024-10-10","JNJ","stock","283.38","283.38","290.35","291.12","4828067"
"2024-10-10","MSFT","stock","162.38","162.38","165.16","165.68","23720518"
"2024-10-10","PG","stock","67.32","66.68","67.13","67.63","1803779"
"2024-10-10","V","stock","186.04","186.04","193.45","197.58","11012651"
"2024-10-09","BTC","crypto","48301.32000000","51564.74000000","46459.56000000","49685.68000000","402494"
"2024-10-09","COST","stock","560.70","554.75","562.66","566.92","4712153"
"2024-10-09","ETH","crypto","2984.05000000","3183.99000000","2889.32000000","2983.77000000","1631162"
"2024-10-09","JNJ","stock","293.82","288.20","288.72","293.82","4430249"
"2024-10-09","MSFT","stock","170.29","163.26","163.91","170.29","1551093"
"2024-10-09","PG","stock","66.86","66.86","67.46","67.54","8961850"
"2024-10-09","V","stock","190.27","186.74","187.94","190.27","4795844"
"2024-10-08","BTC","crypto","45208.22000000","48016.83000000","45208.22000000","47454.29000000","4143988"
"2024-10-08","COST","stock","558.08","557.92","563.05","567.34","1623483"
"2024-10-08","ETH","crypto","2879.50000000","3144.08000000","2847.60000000","2986.45000000","2203856"
"2024-10-08","JNJ","stock","292.79","292.79","294.73","295.70","4455381"
"2024-10-08","MSFT","stock","164.15","164.15","169.54","171.75","2111687"
"2024-10-08","PG","stock","66.39","66.38","66.49","66.88","1143822"
"2024-10-08","V","stock","186.07","186.07","190.60","191.53","2873223"
"2024-10-07","BTC","crypto","42034.76000000","49691.24000000","42034.76000000","45153.11000000","1036188"
"2024-10-07","COST","stock","568.29","559.56","559.65","568.29","10561300"
"2024-10-07","ETH","crypto","2788.20000000","2951.91000000","2774.63000000","2898.81000000","1829433"
"2024-10-07","JNJ","stock","320.52","293.03","293.63","320.52","23762380"
"2024-10-07","MSFT","stock","160.47","160.47","164.35","164.37","1482536"
"2024-10-07","PG","stock","66.77","65.98","66.34","66.95","4552616"
"2024-10-07","V","stock","187.27","184.34","186.48","191.31","6624674"
"2024-10-04","BTC","crypto","39951.59000000","44090.75000000","39022.81000000","42815.40000000","6378192"
"2024-10-04","COST","stock","565.59","565.59","572.32","575.70","10686541"
"2024-10-04","ETH","crypto","2843.74000000","2955.18000000","2609.92000000","2659.91000000","795107"
"2024-10-04","JNJ","stock","310.66","310.66","315.71","316.70","25075921"
"2024-10-04","MSFT","stock","159.44","159.44","162.16","162.26","1767887"
"2024-10-04","PG","stock","66.93","66.32","66.66","67.08","1046465"
"2024-10-04","V","stock","178.13","178.13","188.69","190.76","1776006"
"2024-10-03","BTC","crypto","37883.11000000","40642.54000000","37646.45000000","39987.50000000","483158"
"2024-10-03","COST","stock","567.75","553.12","566.91","573.96","11048600"
"2024-10-03","ETH","crypto","3072.94000000","3072.94000000","2690.33000000","2845.63000000","599059"
"2024-10-03","JNJ","stock","299.00","299.00","310.57","311.51","1418900"
"2024-10-03","MSFT","stock","156.73","156.73","160.61","163.70","17007557"
"2024-10-03","PG","stock","68.00","66.95","67.15","68.00","5453388"
"2024-10-03","V","stock","176.58","176.58","177.97","179.09","5859382"
"2024-10-02","BTC","crypto","37818.96000000","42154.18000000","34691.94000000","37857.41000000","1514377"
"2024-10-02","COST","stock","559.51","559.43","565.48","568.96","4628390"
"2024-10-02","ETH","crypto","3313.49000000","3313.49000000","2949.39000000","3014.47000000","3671249"
"2024-10-02","JNJ","stock","289.32","289.32","297.99","299.11","1412287"
"2024-10-02","MSFT","stock","156.02","155.76","157.76","159.14","1159547"
"2024-10-02","PG","stock","68.15","66.69","68.04","68.84","2153309"
"2024-10-02","V","stock","175.44","175.44","176.57","176.58","5463490"
"2024-10-01","BTC","crypto","37027.61000000","40270.87000000","34567.47000000","37962.66000000","3707335"
"2024-10-01","COST","stock","557.40","550.96","557.49","558.13","2384494"
"2024-10-01","ETH","crypto","3237.37000000","3275.97000000","3081.95000000","3198.71000000","2668501"
"2024-10-01","JNJ","stock","284.52","284.52","289.64","291.58","2801247"
"2024-10-01","MSFT","stock","150.93","150.93","156.57","157.04","4680379"
"2024-10-01","PG","stock","68.48","67.99","68.41","68.94","16529733"
"2024-10-01","V","stock","175.70","169.45","172.86","175.70","1393828"
"2024-09-30","BTC","crypto","35566.75000000","38698.12000000","34075.17000000","36925.71000000","3091586"
"2024-09-30","COST","stock","552.00","552.00","558.90","559.70","1187791"
"2024-09-30","ETH","crypto","3349.56000000","3349.56000000","3126.78000000","3185.83000000","3833074"
"2024-09-30","JNJ","stock","276.36","276.36","286.01","287.70","1103756"
"2024-09-30","MSFT","stock","154.62","150.50","151.24","154.62","16926930"
"2024-09-30","PG","stock","68.49","68.34","68.47","68.51","4801726"
"2024-09-30","V","stock","172.58","172.58","175.40","175.59","2115070"
"2024-09-27","BTC","crypto","32802.04000000","34672.82000000","31482.19000000","34084.20000000","9737272"
"2024-09-27","COST","stock","548.22","548.22","552.33","554.94","956504"
"2024-09-27","ETH","crypto","3630.38000000","3673.82000000","3296.67000000","3365.79000000","1567081"
"2024-09-27","JNJ","stock","288.98","261.75","276.65","288.98","2216164"
"2024-09-27","MSFT","stock","156.44","154.97","155.17","156.44","6790713"
"2024-09-27","PG","stock","68.10","67.84","68.48","68.57","9840966"
"2024-09-27","V","stock","183.04","171.92","173.37","183.04","19830302"
"2024-09-26","BTC","crypto","34086.23000000","36437.88000000","33883.48000000","34862.23000000","1022465"
"2024-09-26","COST","stock","556.51","550.96","551.39","556.51","15950564"
"2024-09-26","ETH","crypto","3892.63000000","3916.83000000","3588.99000000","3599.70000000","1892096"
"2024-09-26","JNJ","stock","280.00","280.00","286.75","287.20","3393317"
"2024-09-26","MSFT","stock","158.83","155.52","156.34","159.41","1683483"
"2024-09-26","PG","stock","67.27","67.27","68.31","68.42","4432013"
"2024-09-26","V","stock","187.76","179.61","181.63","187.76","1474987"
"2024-09-25","BTC","crypto","33997.87000000","35368.73000000","33380.05000000","34833.30000000","2275371"
"2024-09-25","COST","stock","562.27","556.62","557.45","562.27","20482796"
"2024-09-25","ETH","crypto","3818.63000000","4302.52000000","3744.29000000","3825.69000000","1144314"
"2024-09-25","JNJ","stock","279.95","279.95","281.19","284.51","6986763"
"2024-09-25","MSFT","stock","167.58","158.11","159.15","167.58","1590591"
"2024-09-25","PG","stock","66.09","66.09","67.18","67.64","2803812"
"2024-09-25","V","stock","186.51","182.34","187.06","191.52","10165838"
"2024-09-24","BTC","crypto","32286.81000000","35694.12000000","29956.86000000","33151.05000000","2100103"
"2024-09-24","COST","stock","565.80","561.41","562.30","565.80","1442841"
"2024-09-24","ETH","crypto","3634.93000000","4056.26000000","3634.93000000","3940.06000000","846119"
"2024-09-24","JNJ","stock","288.53","273.56","278.66","288.53","3762205"
"2024-09-24","MSFT","stock","161.33","161.33","167.53","173.36","2462224"
"2024-09-24","PG","stock","65.60","65.60","66.25","66.38","9754768"
"2024-09-24","V","stock","185.84","184.14","184.74","188.73","2856368"
"2024-09-23","BTC","crypto","35431.47000000","35431.47000000","31661.79000000","33155.01000000","5430869"
"2024-09-23","COST","stock","569.45","564.70","564.85","569.45","2431338"
"2024-09-23","ETH","crypto","3768.80000000","3825.41000000","3507.27000000","3762.15000000","922354"
"2024-09-23","JNJ","stock","276.27","276.27","290.60","293.34","2649039"
"2024-09-23","MSFT","stock","167.33","162.82","162.84","167.33","8521557"
"2024-09-23","PG","stock","65.10","65.09","65.68","66.35","1042315"
"2024-09-23","V","stock","185.30","182.12","182.49","185.30","289169"
"2024-09-20","BTC","crypto","39708.12000000","39708.12000000","35987.75000000","36899.96000000","951238"
"2024-09-20","COST","stock","573.86","562.04","564.50","573.86","2818650"
"2024-09-20","ETH","crypto","3840.25000000","4184.29000000","3728.96000000","3751.32000000","3137892"
"2024-09-20","JNJ","stock","275.47","275.47","276.59","276.76","2639896"
"2024-09-20","MSFT","stock","166.12","166.12","167.11","167.50","7597817"
"2024-09-20","PG","stock","64.98","64.98","65.39","65.83","1453292"
"2024-09-20","V","stock","186.90","183.24","184.57","186.90","2919351"
"2024-09-19","BTC","crypto","39511.93000000","42468.70000000","38991.30000000","39842.57000000","1188309"
"2024-09-19","COST","stock","577.61","558.72","574.15","584.26","20151722"
"2024-09-19","ETH","crypto","4043.83000000","4083.87000000","3810.99000000","3912.27000000","2434482"
"2024-09-19","JNJ","stock","279.90","276.51","278.09","279.90","10452659"
"2024-09-19","MSFT","stock","165.89","162.87","164.59","165.89","7774054"
"2024-09-19","PG","stock","65.81","64.31","64.89","65.81","1041799"
"2024-09-19","V","stock","182.43","182.43","186.43","188.20","7629954"
"2024-09-18","BTC","crypto","36561.80000000","40611.03000000","35436.15000000","39770.41000000","1127078"
"2024-09-18","COST","stock","578.21","572.34","577.15","584.77","46974566"
"2024-09-18","ETH","crypto","3832.06000000","4098.69000000","3832.06000000","3925.73000000","3516990"
"2024-09-18","JNJ","stock","287.93","277.17","277.81","287.93","554019"
"2024-09-18","MSFT","stock","166.02","162.18","165.48","166.83","4498519"
"2024-09-18","PG","stock","65.71","65.66","65.92","66.13","1028091"
"2024-09-18","V","stock","182.58","180.12","180.95","182.58","2480489"
"2024-09-17","BTC","crypto","33700.25000000","36921.78000000","33033.17000000","36219.17000000","1899655"
"2024-09-17","COST","stock","582.64","569.65","575.45","582.64","4736546"
"2024-09-17","ETH","crypto","4127.92000000","4264.64000000","3928.37000000","3996.38000000","5185259"
"2024-09-17","JNJ","stock","284.71","284.71","287.79","288.63","20875993"
"2024-09-17","MSFT","stock","166.16","165.33","165.69","168.92","2077884"
"2024-09-17","PG","stock","65.91","65.34","65.38","65.91","18867718"
"2024-09-17","V","stock","177.78","177.78","182.28","185.52","1304165"
"2024-09-16","BTC","crypto","36461.08000000","37297.55000000","33284.02000000","33423.30000000","1420039"
"2024-09-16","COST","stock","562.10","562.10","578.62","588.45","16112386"
"2024-09-16","ETH","crypto","4047.05000000","4347.16000000","4031.50000000","4147.82000000","956162"
"2024-09-16","JNJ","stock","290.09","279.97","286.12","290.46","2439010"
"2024-09-16","MSFT","stock","162.66","162.66","166.97","168.13","2123523"
"2024-09-16","PG","stock","65.23","65.23","65.96","66.11","1766248"
"2024-09-16","V","stock","178.55","178.55","180.65","180.83","2466943"
"2024-09-13","BTC","crypto","41141.92000000","41565.39000000","37441.21000000","39072.35000000","1093914"
"2024-09-13","COST","stock","558.41","558.41","565.40","565.69","3915212"
"2024-09-13","ETH","crypto","4036.91000000","4185.38000000","3852.73000000","3960.37000000","2971859"
"2024-09-13","JNJ","stock","296.69","285.78","285.93","296.69","1247806"
"2024-09-13","MSFT","stock","168.27","158.69","162.64","168.27","4683016"
"2024-09-13","PG","stock","64.90","64.61","65.12","65.63","4041072"
"2024-09-13","V","stock","178.92","177.44","177.51","178.92","2600184"
"2024-09-12","BTC","crypto","46451.17000000","46451.17000000","39854.54000000","40967.78000000","3908798"
